date,value
2020-04-24,115.0112566668868
2020-04-25,118.15073976343561
2020-04-26,117.1463583795603
2020-04-27,112.15901332702813
2020-04-28,124.40316018258817
2020-04-29,123.13808296215262
2020-04-30,124.02424360969225
2020-05-01,116.21266880280426
2020-05-02,128.46251809479725
2020-05-03,115.1252164276968
2020-05-04,125.75024190598002
2020-05-05,134.44386570212913
2020-05-06,119.20728654227418
2020-05-07,121.98823249786325
2020-05-08,125.96774994387043
2020-05-09,123.5905798294006
2020-05-10,118.98050399296518
2020-05-11,127.68863679382595
2020-05-12,122.63121956119973
2020-05-13,130.89135106163818
2020-05-14,124.4895168713829
2020-05-15,137.38106912032083
2020-05-16,126.24036193253953
2020-05-17,129.05104029971497
2020-05-18,135.2122138981283
2020-05-19,125.4512777225133
2020-05-20,133.1807544007152
2020-05-21,138.99316368371777
2020-05-22,124.80949002606664
2020-05-23,134.1343815920414
2020-05-24,134.84923994697365
2020-05-25,137.77138988735632
2020-05-26,127.96340753743597
2020-05-27,127.80487266613426
2020-05-28,137.24871417061806
2020-05-29,136.3284577098248
2020-05-30,136.27310041987707
2020-05-31,136.9025245953619
2020-06-01,131.89239998310214
2020-06-02,136.54874713838836
2020-06-03,136.92070836522862
2020-06-04,131.92464017482462
2020-06-05,144.83985026611498
2020-06-06,137.86866987447053
2020-06-07,129.50595192066282
2020-06-08,138.68319781147568
2020-06-09,130.4406062992374
2020-06-10,139.13934229012338
2020-06-11,140.8638817592239
2020-06-12,130.81237999672706
2020-06-13,139.5563469173401
2020-06-14,136.6067746140569
2020-06-15,138.43730123454316
2020-06-16,143.57687318607594
2020-06-17,132.61475358042188
2020-06-18,129.8058249504017
2020-06-19,128.8449624920943
2020-06-20,128.91796145793703
2020-06-21,132.30370127426315
2020-06-22,134.0761883698929
2020-06-23,133.42545608358276
2020-06-24,135.84120650123202
2020-06-25,131.42668487156055
2020-06-26,138.2802293023255
2020-06-27,129.33607306901823
2020-06-28,143.90434388307003
2020-06-29,133.07475307823486
2020-06-30,125.30376265556761
2020-07-01,123.87987559660712
2020-07-02,131.29457456565999
2020-07-03,127.4172844461656
2020-07-04,131.7629105486914
2020-07-05,130.22472580601237
2020-07-06,127.16871860483516
2020-07-07,122.98326804882915
2020-07-08,119.338746492106
2020-07-09,124.3888196328609
2020-07-10,130.62572446575433
2020-07-11,127.15167993171652
2020-07-12,119.60632136353435
2020-07-13,126.47218115883697
2020-07-14,127.32266789565342
2020-07-15,120.78617653645219
2020-07-16,125.80403152657381
2020-07-17,125.17787628698494
2020-07-18,119.04575819606816
2020-07-19,126.44647828121998
2020-07-20,127.38229164900936
2020-07-21,129.93902384796354
2020-07-22,129.76335545823153
2020-07-23,117.60229362021856
2020-07-24,119.82399635525779
2020-07-25,127.13736106220097
2020-07-26,127.20708299096948
2020-07-27,127.31651491084884
2020-07-28,144.13538674848422
2020-07-29,127.88406404443789
2020-07-30,130.89277576693848
2020-07-31,130.19769546258098
2020-08-01,128.9246588744135
2020-08-02,124.35844826201271
2020-08-03,130.0235330134813
2020-08-04,122.68490490548469
2020-08-05,125.71131211280289
2020-08-06,124.84049867094568
2020-08-07,128.07357234777263
2020-08-08,139.65872201788505
2020-08-09,119.19397453207955
2020-08-10,132.42935310412432
2020-08-11,121.42427855198895
2020-08-12,127.63917163532486
2020-08-13,135.97477939337506
2020-08-14,131.40184390286072
2020-08-15,126.26030606386736
2020-08-16,128.65816321097918
2020-08-17,136.2342380198808
2020-08-18,129.80070570859507
2020-08-19,135.16460942148638
2020-08-20,134.95217020290232
2020-08-21,132.1192160859558
2020-08-22,146.75942278966076
2020-08-23,139.87999878417025
2020-08-24,127.26222543210335
2020-08-25,139.00317578706122
2020-08-26,135.44895177269825
2020-08-27,143.70961654929468
2020-08-28,136.17556261772995
2020-08-29,140.25491279417517
2020-08-30,144.04223473629352
2020-08-31,146.53161942857685
2020-09-01,136.88232411433737
2020-09-02,141.8862686180198
2020-09-03,141.85162768157844
2020-09-04,141.6185234311499
2020-09-05,154.3611412542828
2020-09-06,148.19604112499763
2020-09-07,140.4912457334301
2020-09-08,151.99552190114028
2020-09-09,158.61233524515393
2020-09-10,153.74284154233757
2020-09-11,141.54511370077884
2020-09-12,147.26364527601547
2020-09-13,156.54259487814141
2020-09-14,147.17230813170968
2020-09-15,153.4108397945725
2020-09-16,155.52360812048633
2020-09-17,147.4512873167225
2020-09-18,152.19988363116497
2020-09-19,136.6781413602633
2020-09-20,148.124299959892
2020-09-21,152.31941472431376
2020-09-22,147.6531495237944
2020-09-23,162.33733192450245
2020-09-24,147.2808589167549
2020-09-25,152.4604685246456
2020-09-26,155.51618264764886
2020-09-27,162.24320261484596
2020-09-28,148.00442869655058
2020-09-29,161.11906301286513
2020-09-30,155.44664573824426
2020-10-01,150.55310947116357
2020-10-02,157.80955753796064
2020-10-03,156.50629380442408
2020-10-04,152.49585896294903
2020-10-05,155.8063912034401
2020-10-06,153.46630621619352
2020-10-07,155.87164540959827
2020-10-08,158.50228940845105
2020-10-09,162.9864569610333
2020-10-10,148.7100210535747
2020-10-11,165.3858696740801
2020-10-12,144.7616943936237
2020-10-13,153.54546798236237
2020-10-14,157.01012480339168
2020-10-15,155.22063417557
2020-10-16,150.43345626053502
2020-10-17,152.22296032729693
2020-10-18,150.5017593144796
2020-10-19,149.71098015276723
2020-10-20,156.58600812972804
2020-10-21,153.7937585337947
2020-10-22,148.20666844443377
2020-10-23,155.82498744805406
2020-10-24,152.51389670443652
2020-10-25,154.68817786566356
2020-10-26,153.41596538311566
2020-10-27,145.76572124282876
2020-10-28,146.7530258953965
2020-10-29,152.9354310615395
2020-10-30,151.8990759747755
2020-10-31,148.39563162608326
2020-11-01,148.74575568607077
2020-11-02,154.21388088678407
2020-11-03,144.54296932879538
2020-11-04,149.92176478399125
2020-11-05,145.87226952038705
2020-11-06,145.50457494695277
2020-11-07,151.81066153255927
2020-11-08,150.1829197397996
2020-11-09,149.87888568500333
2020-11-10,152.11179908127218
2020-11-11,145.48114083389302
2020-11-12,148.5972819105279
2020-11-13,143.46823332752777
2020-11-14,146.4940226301691
2020-11-15,144.0985328959135
2020-11-16,145.13351708616955
2020-11-17,147.54757774294194
2020-11-18,140.4285794834566
2020-11-19,154.95474552416883
2020-11-20,139.46161619412806
2020-11-21,138.44588270552256
2020-11-22,150.35912050791075
2020-11-23,148.60555359645988
2020-11-24,147.8736887792657
2020-11-25,148.0280097440005
2020-11-26,144.9856760584987
2020-11-27,140.74871797331085
2020-11-28,145.82948630417943
2020-11-29,142.3073887943962
2020-11-30,150.83858155302676
2020-12-01,145.52425047608318
2020-12-02,142.455018635121
2020-12-03,145.3245266420403
2020-12-04,149.37054826738728
2020-12-05,144.88661724475233
2020-12-06,144.01776246223275
2020-12-07,149.79449525057413
2020-12-08,150.27088731429376
2020-12-09,147.00330195206084
2020-12-10,147.69586505396157
2020-12-11,151.7444698208528
2020-12-12,143.89608094066523
2020-12-13,144.66952692445847
2020-12-14,148.7019205588647
2020-12-15,151.8300000386921
2020-12-16,155.0694681892619
2020-12-17,161.52276852495828
2020-12-18,159.07743054626962
2020-12-19,154.64336489039326
2020-12-20,156.01134434248556
2020-12-21,151.7652258193199
2020-12-22,157.3634481465907
2020-12-23,156.69615186615198
2020-12-24,160.4403407495715
2020-12-25,155.38033874331205
2020-12-26,162.80397843843414
2020-12-27,168.56126123382745
2020-12-28,161.04221781098983
2020-12-29,164.27972794966138
2020-12-30,166.40231586678487
2020-12-31,161.6197857531232
2021-01-01,165.41311505519747
2021-01-02,165.01347887417205
2021-01-03,166.0865130747343
2021-01-04,162.36913079645922
2021-01-05,166.97992083877693
2021-01-06,169.95644178804733
2021-01-07,175.31592458106172
2021-01-08,173.43382053456077
2021-01-09,179.9630153021555
2021-01-10,165.9013000403649
2021-01-11,174.62084693546356
2021-01-12,171.6764577274378
2021-01-13,182.18764819180845
2021-01-14,167.65355298888505
2021-01-15,167.9295760455586
2021-01-16,169.54036159679757
2021-01-17,162.30231916824675
2021-01-18,170.6522314391011
2021-01-19,169.81875954605292
2021-01-20,174.67355821106537
2021-01-21,175.91090034005668
2021-01-22,183.83655836358562
2021-01-23,179.4342213392323
2021-01-24,171.99663251435985
2021-01-25,170.5606882206824
2021-01-26,177.65651716763674
2021-01-27,168.71252613010998
2021-01-28,184.5605053427799
2021-01-29,181.36289214845667
2021-01-30,173.15554042511326
2021-01-31,166.94508016696184
2021-02-01,182.2634881346734
2021-02-02,174.87934342744367
2021-02-03,181.57415704809281
2021-02-04,167.32172829754415
2021-02-05,172.1822492286777
2021-02-06,175.0678402333721
2021-02-07,175.1170972137545
2021-02-08,172.4514101907455
2021-02-09,177.61545471615634
2021-02-10,168.9435031450225
2021-02-11,173.3321017130092
2021-02-12,174.3909750655512
2021-02-13,176.091449471127
2021-02-14,176.79254862486164
2021-02-15,167.3131830814684
2021-02-16,164.95571871296283
2021-02-17,178.69385577890188
2021-02-18,173.63684868101583
2021-02-19,167.89464225064762
2021-02-20,179.04800698886092
2021-02-21,171.52057301752086
2021-02-22,176.48483807965775
2021-02-23,170.5697259136986
2021-02-24,180.17871947744334
2021-02-25,178.29503394280772
2021-02-26,167.91879954657773
2021-02-27,173.67013810445403
2021-02-28,171.69262122293287
2021-03-01,174.96856185003134
2021-03-02,162.96804617191964
2021-03-03,170.8991485182925
2021-03-04,172.4475566104163
2021-03-05,158.05991347921113
2021-03-06,160.64841548277408
2021-03-07,156.09381584102337
2021-03-08,164.68359503155781
2021-03-09,169.3755467519962
2021-03-10,173.07450535455374
2021-03-11,165.7268329896187
2021-03-12,173.3128547115866
2021-03-13,158.10343671896052
2021-03-14,156.34286123018245
2021-03-15,164.46038052637397
2021-03-16,166.56010000454523
2021-03-17,164.4019888789888
2021-03-18,154.17864008376517
2021-03-19,164.045930631346
2021-03-20,157.97068058727513
2021-03-21,167.8691589655826
2021-03-22,166.40820818232834
2021-03-23,159.9571999026327
2021-03-24,162.1958418133264
2021-03-25,159.60504190508126
2021-03-26,164.7510874521612
2021-03-27,170.03101769776603
2021-03-28,160.54488281295954
2021-03-29,168.2391952418661
2021-03-30,163.34015094509104
2021-03-31,162.32628788208717
2021-04-01,166.08108635905535
2021-04-02,161.79154983889873
2021-04-03,164.57646825031338
2021-04-04,161.75713171294925
2021-04-05,177.9961611168191
2021-04-06,168.79836370783826
2021-04-07,165.59564895610768
2021-04-08,170.65828810515066
2021-04-09,169.54184324496902
2021-04-10,169.5337570948666
2021-04-11,174.26357563640155
2021-04-12,175.5523697550237
2021-04-13,169.70125385335226
2021-04-14,170.07927715347353
2021-04-15,172.20219702503164
2021-04-16,162.70017348966726
2021-04-17,167.27810637176842
2021-04-18,182.34336304237289
2021-04-19,184.3980678009644
2021-04-20,175.60022836905875
2021-04-21,180.40692701548087
2021-04-22,179.76427540631087
2021-04-23,194.29004027329344
2021-04-24,185.18342167521774
2021-04-25,179.63673315013565
2021-04-26,176.18881743971144
2021-04-27,173.62247414540363
2021-04-28,183.35676614707046
2021-04-29,179.23757058287381
2021-04-30,176.58165758612785
2021-05-01,181.12599761043313
2021-05-02,179.60802162009003
2021-05-03,194.09798757447308
2021-05-04,190.7052970480755
2021-05-05,186.87907009243088
2021-05-06,194.9262559159607
2021-05-07,188.50553536145964
2021-05-08,184.3878202895985
2021-05-09,196.86767582491646
2021-05-10,192.48561295355213
2021-05-11,185.1240105334702
2021-05-12,189.85693031708757
2021-05-13,186.90720833037943
2021-05-14,184.8254195699421
2021-05-15,196.8010785088541
2021-05-16,202.123975717003
2021-05-17,185.96602695056123
2021-05-18,196.13036312894295
2021-05-19,190.3931148224608
2021-05-20,191.51521979215084
2021-05-21,191.2667263604822
2021-05-22,190.15961676120057
2021-05-23,194.94584792286352
2021-05-24,190.74479680130335
2021-05-25,196.42069654151106
2021-05-26,194.95863866967974
2021-05-27,194.12912726718744
2021-05-28,190.87285382922485
2021-05-29,192.58660612093146
2021-05-30,199.28048934381488
2021-05-31,198.0148365708207
2021-06-01,190.60327832665897
2021-06-02,195.94311716413338
2021-06-03,199.1339699205668
2021-06-04,186.93641270724603
2021-06-05,197.883185957769
2021-06-06,191.71353249603587
2021-06-07,197.71807294539968
2021-06-08,190.86627570931358
2021-06-09,185.4556754983874
2021-06-10,186.1209248322014
2021-06-11,194.2597152395121
2021-06-12,195.0617740562823
2021-06-13,188.96982818895933
2021-06-14,196.39820615722923
2021-06-15,184.59830252215116
2021-06-16,192.26426903904857
2021-06-17,186.21777092263
2021-06-18,188.6826154747105
2021-06-19,191.83986054635147
2021-06-20,186.9553871189323
2021-06-21,188.984184858084
2021-06-22,195.58427737824866
2021-06-23,187.31197714005486
2021-06-24,194.01772900540612
2021-06-25,183.83421350271956
2021-06-26,191.77733216426438
2021-06-27,195.98523311655694
2021-06-28,176.07318291215262
2021-06-29,184.10728906332423
2021-06-30,190.6452208813324
2021-07-01,186.4218324089279
2021-07-02,188.98043620518573
2021-07-03,183.80419233978995
2021-07-04,186.96952581408186
2021-07-05,185.48494388282396
2021-07-06,191.84449629646227
2021-07-07,187.03661448111373
2021-07-08,187.22923603924144
2021-07-09,183.2774095525422
2021-07-10,182.71421333136047
2021-07-11,182.82574664346714
2021-07-12,186.8188419108695
2021-07-13,182.62230060412497
2021-07-14,186.08012295864233
2021-07-15,194.9363836533999
2021-07-16,188.867894765577
2021-07-17,182.86039307989657
2021-07-18,190.50068545702575
2021-07-19,182.4846563946749
2021-07-20,174.39151475999898
2021-07-21,179.62579800576174
2021-07-22,175.42357711835737
2021-07-23,183.1586438764373
2021-07-24,185.17442240979338
2021-07-25,193.6580828211306
2021-07-26,187.13147193331548
2021-07-27,184.64949566132216
2021-07-28,190.1671905208053
2021-07-29,175.26635394901228
2021-07-30,187.82830391965322
2021-07-31,190.85864737908068
2021-08-01,179.99085591623188
2021-08-02,193.50681469267633
2021-08-03,189.90892351731472
2021-08-04,186.5918203853448
2021-08-05,192.30662672857636
2021-08-06,200.9924334394743
2021-08-07,191.0654419920351
2021-08-08,191.93428318003447
2021-08-09,188.9523566874421
2021-08-10,187.57376319724503
2021-08-11,196.56521343972057
2021-08-12,188.73922660329222
2021-08-13,193.997944242882
2021-08-14,191.88540356541944
2021-08-15,197.3139965646506
2021-08-16,197.2433294926737
2021-08-17,201.4278122422523
2021-08-18,194.36292805474952
2021-08-19,196.24294739705138
2021-08-20,193.38282292761227
2021-08-21,196.74308121187875
2021-08-22,201.54111187322073
2021-08-23,204.1303336752303
2021-08-24,196.4246258668525
2021-08-25,206.07138809400445
2021-08-26,209.18586722050648
2021-08-27,205.15416446709523
2021-08-28,213.14386654182752
2021-08-29,200.5560350382432
2021-08-30,198.85762904752426
2021-08-31,196.83270795623358
2021-09-01,213.84010850066085
2021-09-02,210.2521825489337
2021-09-03,207.30854228844834
2021-09-04,209.57685808703016
2021-09-05,203.12339357836473
2021-09-06,221.5355796495513
2021-09-07,210.48999519313352
2021-09-08,210.9080048225721
2021-09-09,214.48611572144853
2021-09-10,213.73678620383475
2021-09-11,212.90297864155298
2021-09-12,208.2595832461317
2021-09-13,214.97355464054883
2021-09-14,222.40580107272928
2021-09-15,220.07686910166447
2021-09-16,221.64390263914524
2021-09-17,211.4237590029562
2021-09-18,209.3069775933406
2021-09-19,213.87423033500707
2021-09-20,215.00272830168927
2021-09-21,220.38862707850913
2021-09-22,206.62146555478202
2021-09-23,222.87021487381637
2021-09-24,214.54373094675628
2021-09-25,213.2834572143746
2021-09-26,210.4144448639165
2021-09-27,207.2311007944651
2021-09-28,219.62534217907378
2021-09-29,215.85431858752347
2021-09-30,208.99081584112201
2021-10-01,208.8933574655216
2021-10-02,213.59385349532306
2021-10-03,223.49852642746896
2021-10-04,213.7135056606167
2021-10-05,207.33204078268653
2021-10-06,213.4344902964158
2021-10-07,213.09515942239616
2021-10-08,200.75105652068447
2021-10-09,213.7229396792477
2021-10-10,212.58199728917225
2021-10-11,216.94445494734967
2021-10-12,222.4206622013577
2021-10-13,218.50811830940958
2021-10-14,211.21849720808297
2021-10-15,206.70751021086198
2021-10-16,224.77503367557267
2021-10-17,211.86468675728338
2021-10-18,211.29225644629724
2021-10-19,210.75106328976202
2021-10-20,211.50767602783162
2021-10-21,209.4389294952999
2021-10-22,206.9352534779282
2021-10-23,206.7128919616216
2021-10-24,208.9292710696869
2021-10-25,206.02542219897902
2021-10-26,204.8329038968448
2021-10-27,208.59035512473818
2021-10-28,206.4522619914534
2021-10-29,214.9252969106283
2021-10-30,193.83924812453895
2021-10-31,212.25229039626996
2021-11-01,212.73901464800673
2021-11-02,195.8698872902844
2021-11-03,204.26727152339305
2021-11-04,203.88415864840383
2021-11-05,198.4823555247009
2021-11-06,201.42834507001942
2021-11-07,199.58204117023698
2021-11-08,213.734700926353
2021-11-09,209.512006969868
2021-11-10,211.0743363621179
2021-11-11,208.2313260165083
2021-11-12,198.90828550692657
2021-11-13,201.88634411794942
2021-11-14,206.93662217344078
2021-11-15,198.38582774085415
2021-11-16,208.0945293770888
2021-11-17,203.38770086977644
2021-11-18,202.8020284607325
2021-11-19,208.344970624092
2021-11-20,207.15290414481828
2021-11-21,203.29562178754603
2021-11-22,211.09340923368185
2021-11-23,200.11511275240085
2021-11-24,208.85098205304473
2021-11-25,209.01465957886757
2021-11-26,204.8059401353601
2021-11-27,208.31514816572047
2021-11-28,200.78556729841657
2021-11-29,212.04324258138215
2021-11-30,206.9052985465891
2021-12-01,205.646966672641
2021-12-02,213.95974653188122
2021-12-03,205.66965783978057
2021-12-04,202.64745221307973
2021-12-05,202.42579139725166
2021-12-06,213.77799431815998
2021-12-07,204.90361194127874
2021-12-08,220.65527708670024
2021-12-09,202.0638177390708
2021-12-10,221.56334854243624
2021-12-11,214.7579890726848
2021-12-12,213.85415504153775
2021-12-13,212.25964292779327
2021-12-14,217.63681854011455
2021-12-15,216.11890035375947
2021-12-16,222.49718510078725
2021-12-17,218.23169027557583
2021-12-18,219.09680306061784
2021-12-19,217.2154192962172
2021-12-20,219.43895077385517
2021-12-21,221.9534617264154
2021-12-22,212.55352180569963
2021-12-23,215.0510482558782
2021-12-24,226.19217826991155
2021-12-25,224.00891862379902
2021-12-26,222.9068540847786
2021-12-27,224.58317796017667
2021-12-28,226.8838468440472
2021-12-29,223.09142228510794
2021-12-30,222.53102086219857
2021-12-31,228.02085791879148
2022-01-01,222.75437652051986
2022-01-02,230.27643257378517
2022-01-03,220.29433984262636
2022-01-04,234.50717309409544
2022-01-05,232.25950391864205
2022-01-06,231.69176012008987
2022-01-07,235.8191784236569
2022-01-08,239.70532627433326
2022-01-09,236.8993148728535
2022-01-10,223.04910766744823
2022-01-11,226.2574003892722
2022-01-12,229.90814566052597
2022-01-13,233.514217092226
2022-01-14,236.29764305894673
2022-01-15,230.3798418972794
2022-01-16,235.21487115810848
2022-01-17,230.74957229359612
2022-01-18,231.6871048897804
2022-01-19,227.9022115772318
2022-01-20,230.48272425491948
2022-01-21,228.4764005719084
2022-01-22,230.4640349008438
2022-01-23,240.6929920311951
2022-01-24,230.73220933440783
2022-01-25,248.66888223438752
2022-01-26,237.9750586754945
2022-01-27,236.40833003450976
2022-01-28,231.1427484796347
2022-01-29,238.86177663719624
2022-01-30,232.38369184795405
2022-01-31,235.75027564626856
2022-02-01,247.79647868130897
2022-02-02,234.3499235176466
2022-02-03,240.3900075439085
2022-02-04,230.92139778029696
2022-02-05,234.03722207449877
2022-02-06,242.82337397439696
2022-02-07,230.57518798123735
2022-02-08,242.49753474388166
2022-02-09,236.68514876595066
2022-02-10,230.0322319443603
2022-02-11,235.6931474769773
2022-02-12,237.07010877331345
2022-02-13,234.98364574871638
2022-02-14,223.68313492554057
2022-02-15,227.55203077119342
2022-02-16,229.5987865332694
2022-02-17,230.10950312390807
2022-02-18,233.22838063471994
2022-02-19,230.65637149801822
2022-02-20,222.7349260471109
2022-02-21,230.95878940897325
2022-02-22,231.76068161517082
2022-02-23,231.16187730622482
2022-02-24,233.4286250066552
2022-02-25,231.86413910333522
2022-02-26,229.6696108295012
2022-02-27,226.71277790204903
2022-02-28,218.46072109800284
2022-03-01,228.6288357948297
2022-03-02,227.2489415288238
2022-03-03,227.3138950478612
2022-03-04,219.334651828963
2022-03-05,220.0935122435398
2022-03-06,230.5640267185228
2022-03-07,224.9200299857859
2022-03-08,228.36588175208195
2022-03-09,224.96246753720573
2022-03-10,224.85491410596273
2022-03-11,229.30634354165448
2022-03-12,221.96773370520637
2022-03-13,224.98647762085855
2022-03-14,222.17787074405854
2022-03-15,222.32610017720165
2022-03-16,222.98844783780652
2022-03-17,225.70745734466044
2022-03-18,222.29256472646944
2022-03-19,231.08185931776336
2022-03-20,220.47420191147825
2022-03-21,224.18449098652135
2022-03-22,223.11924256032705
2022-03-23,232.77918525426247
2022-03-24,226.78065342138694
2022-03-25,231.23763341865885
2022-03-26,218.95777528099376
2022-03-27,228.0542447818414
2022-03-28,231.52635618832136
2022-03-29,227.87409512235945
2022-03-30,233.19921661886426
2022-03-31,225.71851333383728
2022-04-01,235.80810367520783
2022-04-02,240.73474291935017
2022-04-03,227.92656344594147
2022-04-04,228.034449538191
2022-04-05,238.06981937099079
2022-04-06,239.26039432451884
2022-04-07,229.3254933221471
2022-04-08,230.43261558270063
2022-04-09,231.7337069882152
2022-04-10,227.04356772909208
2022-04-11,229.80860768558884
2022-04-12,230.02877929597656
2022-04-13,231.86835952833403
2022-04-14,236.20068745051364
2022-04-15,238.2194777544533
2022-04-16,245.48133312490367
2022-04-17,233.4222112430319
2022-04-18,244.0240453235683
2022-04-19,238.72280991164413
2022-04-20,240.23618799066412
2022-04-21,244.5473495129519
2022-04-22,236.24694483143585
2022-04-23,244.45603490436758
2022-04-24,244.0543883985563
2022-04-25,246.35583093804175
2022-04-26,246.00278567932864
2022-04-27,257.4873682692949
2022-04-28,242.66531263853287
2022-04-29,243.83008486371904
2022-04-30,243.98706157062477
2022-05-01,244.92847273907185
2022-05-02,245.10621856712615
2022-05-03,254.80858000738587
2022-05-04,256.5183011058847
2022-05-05,247.0952119491994
2022-05-06,246.30020430556235
2022-05-07,253.31102332318184
2022-05-08,248.66282558548062
2022-05-09,255.0357946487126
2022-05-10,253.30937509548434
2022-05-11,245.11538842900464
2022-05-12,260.806070156345
2022-05-13,262.39688374639405
2022-05-14,250.67651916398418
2022-05-15,252.09850931438208
2022-05-16,255.73612960166776
2022-05-17,256.22182043672433
2022-05-18,258.05773153262413
2022-05-19,265.00411277109845
2022-05-20,254.22898166485064
2022-05-21,251.25542408330278
2022-05-22,248.45616373328212
2022-05-23,251.77678365987995
2022-05-24,255.31753936616974
2022-05-25,264.48108621596236
2022-05-26,252.9191343590776
2022-05-27,256.5992568585706
2022-05-28,255.34609290387883
2022-05-29,261.29342910603447
2022-05-30,267.88541396161617
2022-05-31,252.47246526767145
2022-06-01,252.53323567691385
2022-06-02,260.0332873312923
2022-06-03,258.0333358224023
2022-06-04,263.6491315831796
2022-06-05,257.10830342162967
2022-06-06,252.14770155120524
2022-06-07,256.6364968808382
2022-06-08,258.95053693982567
2022-06-09,257.21917812343025
2022-06-10,255.35009227739545
2022-06-11,257.83254717497124
2022-06-12,258.02092154438634
2022-06-13,258.7516761856608
2022-06-14,254.74340984204423
2022-06-15,250.31718495080753
2022-06-16,251.5346053962434
2022-06-17,256.47861373616047
2022-06-18,246.00462534762462
2022-06-19,251.57554537086688
2022-06-20,247.4094386668945
2022-06-21,249.16632501462058
2022-06-22,255.0652712421487
2022-06-23,249.28427891936244
2022-06-24,248.22350163681128
2022-06-25,240.86272165047745
2022-06-26,251.0734638926478
2022-06-27,250.2606569179316
2022-06-28,257.55270203744396
2022-06-29,244.91415496559702
2022-06-30,247.28007680142483
2022-07-01,247.178379647585
2022-07-02,253.58287294127706
2022-07-03,245.00138894682905
2022-07-04,246.67440482805284
2022-07-05,248.14038400087375
2022-07-06,245.87667273547527
2022-07-07,242.5761958914015
2022-07-08,245.66639128114952
2022-07-09,249.97528454879654
2022-07-10,239.41004272445468
2022-07-11,245.16790502199134
2022-07-12,240.9884005987474
2022-07-13,250.47619297797993
2022-07-14,236.92341274967782
2022-07-15,241.80991033049577
2022-07-16,246.58281512323225
2022-07-17,252.64388069372393
2022-07-18,244.6344125251197
2022-07-19,242.36152260531557
2022-07-20,254.7450943890724
2022-07-21,238.32836469136072
2022-07-22,234.83069481205527
